asset,feature,horizon_days,n,pearson_r,spearman_r,naive_p,nw_p,nw_q
ADA,NVT_Tx_Basis_lag_30d,3,2284,0.04236040020849131,-0.006705819957790755,0.7487352910137544,0.2131681109886393,0.31975216648295895
ADA,Velocity_Momentum_lag_30d,3,2304,-0.020326715467022402,-0.0035097772436154047,0.8662855974451061,0.33679334858199417,0.4575305867528977
ADA,Price_Dist_lag_30d,3,2311,0.07477649434875705,0.04415865203672576,0.03377734761898782,0.04990805545654429,0.11050224650809169
ADA,Price_Dist_lag_90d,3,2251,0.0875350999373902,0.04035615405717978,0.055568790511195336,0.04340958708269891,0.10777552655014902
ADA,Price_Dist_lag_182d,3,2159,0.03158946381705841,0.027722495545059546,0.197875363585914,0.47615193671618383,0.5860331528814571
ADA,Price_vs_MA7,3,2335,0.03902483128629784,0.002259906741362658,0.9130878702827481,0.33360833277193835,0.4575305867528977
ADA,Volatility_30d,3,2311,0.02684615841811304,-0.023901237223485715,0.25074435303749304,0.4378808739956871,0.5531126829419205
ADA,StakingRatio,3,2121,0.028219693457728155,0.02369649431186885,0.27534520501292764,0.33026762829231604,0.4575305867528977
ADA,AdrActCnt,7,2337,-0.10518590386244085,-0.09309381377093834,6.551120445231879e-06,0.004232660994712608,0.03047515916193078
ADA,CapMVRVCur,7,2337,0.056136031517433745,-0.06312950130527577,0.002263752701270721,0.3613604820778894,0.4818139761038525
ADA,SplyCur,7,2337,-0.1449616233105291,-0.13255730812954628,1.2499932132239902e-10,0.003877639667853136,0.03047515916193078
ADA,NVT_Tx_Basis,7,2310,0.10187994926600594,0.01889920785874553,0.36391423139522483,0.05442226283443883,0.11067885091481604
ADA,Activity_Velocity,7,2337,-0.11585930815184642,-0.0938629963694646,5.4887243099975884e-06,0.02410439641160778,0.09134297587556632
ADA,FearGreedValue,7,2336,0.13789885762372572,0.0551740370649474,0.007646652306359739,0.00956204568219968,0.05099757697173163
ADA,ActiveStakeADA,7,2117,-0.01353753602308381,-0.016290421475843853,0.4537707466156804,0.7422403860977687,0.7976314596871543
ADA,Tx_Intensity,7,2337,-0.11585930815184642,-0.0938629963694646,5.4887243099975884e-06,0.02410439641160778,0.09134297587556632
ADA,Velocity_Momentum,7,2330,0.00024589304219163236,0.0007535955248783059,0.9709980221192379,0.9917318604644595,0.9917318604644595
ADA,Log_Return,7,2336,0.01870564095197715,0.0035898039487983696,0.8623285691849114,0.547346206273562,0.640830166575067
ADA,Tx_Intensity_lag_1d,7,2336,-0.11455367022198974,-0.09267272891037802,7.245877311743677e-06,0.025771706809142057,0.09279560902900444
ADA,AdrActCnt_lag_1d,7,2336,-0.10630996077427723,-0.09922827264618087,1.545852272663936e-06,0.004210511878477973,0.03047515916193078
ADA,NVT_Tx_Basis_lag_1d,7,2309,0.10272321582928173,0.021447098709157432,0.3029454182139146,0.049740144594525415,0.11050224650809169
ADA,Velocity_Momentum_lag_1d,7,2329,0.014634941779469933,0.012818015952017989,0.5363861071898682,0.5488290073251492,0.640830166575067
ADA,Tx_Intensity_lag_3d,7,2334,-0.11401508996419263,-0.09656547765789854,2.9589571942936844e-06,0.029039567765758834,0.09322879509745141
ADA,AdrActCnt_lag_3d,7,2334,-0.10639386815755682,-0.10506457788094993,3.634039955389106e-07,0.004813489932774072,0.033006788110450776
ADA,NVT_Tx_Basis_lag_3d,7,2307,0.10128942550589817,0.023341435850618375,0.2624312658166437,0.04567935904562189,0.10783324102573036
ADA,Velocity_Momentum_lag_3d,7,2327,0.017265883052577525,-0.00260897823722163,0.899900482913882,0.5513709944991725,0.640830166575067
ADA,Tx_Intensity_lag_7d,7,2330,-0.11555792960316749,-0.09462667825832774,4.751854075960095e-06,0.025776558063612343,0.09279560902900444
ADA,AdrActCnt_lag_7d,7,2330,-0.12422549255051667,-0.10621103311126101,2.767875460296696e-07,0.0007617691038765154,0.012188305662024246
ADA,NVT_Tx_Basis_lag_7d,7,2303,0.08864874886899493,0.0212732879188794,0.3075115731329843,0.07104394106020036,0.13606725790018123
ADA,Velocity_Momentum_lag_7d,7,2323,0.014758608788200915,0.024631838376359853,0.23533242336245627,0.5851805862188647,0.6635118457914686
ADA,Tx_Intensity_lag_14d,7,2323,-0.11487403573316686,-0.10249412801546873,7.408227411429072e-07,0.03042884284430706,0.09322879509745141
ADA,AdrActCnt_lag_14d,7,2323,-0.1259256047223832,-0.11852564748738649,1.0056473969770436e-08,0.0009690574277590013,0.013826701583841184
ADA,NVT_Tx_Basis_lag_14d,7,2296,0.06504349724010072,0.008802679960743407,0.6733367774105589,0.18990513382310126,0.29091850287794235
ADA,Velocity_Momentum_lag_14d,7,2316,-0.0020921431470968814,-0.019257010763993915,0.3542765364637577,0.9402525273237256,0.9602579002455068
ADA,Tx_Intensity_lag_30d,7,2307,-0.11894425213944121,-0.09108571991331317,1.1775703151545812e-05,0.017536383534968735,0.08560220732179875
ADA,AdrActCnt_lag_30d,7,2307,-0.1300487184465693,-0.1222221246092765,3.876230462186706e-09,0.0017214598151095932,0.019068477951983184
ADA,NVT_Tx_Basis_lag_30d,7,2280,0.05545666114932615,0.003543307529066059,0.8657192709978555,0.2781568553850797,0.40622758425630195
ADA,Velocity_Momentum_lag_30d,7,2300,-0.03823054393775757,-0.014383685796209196,0.4905225079632727,0.13393376954231054,0.22689956251873786
ADA,Price_Dist_lag_30d,7,2307,0.1200343954754672,0.061957860687821956,0.00290931661646143,0.035529782408615505,0.09673271567248463
ADA,Price_Dist_lag_90d,7,2247,0.129537750639372,0.07495784644332909,0.0003762315551267165,0.02751688831539574,0.09322879509745141
ADA,Price_Dist_lag_182d,7,2155,0.04699430052876053,0.06879647054468839,0.0013953955707420337,0.3828889430363831,0.5058349339196254
ADA,Price_vs_MA7,7,2331,0.07298073783736024,0.016892975059628227,0.4149459297847824,0.1712649718226119,0.2680669124180013
ADA,Volatility_30d,7,2307,0.035330870117795454,-0.01682242998509333,0.4193085602922672,0.5315644479844004,0.6378773375812804
ADA,StakingRatio,7,2117,0.03699672176757872,0.02223665874351832,0.30647329443399973,0.33394561236030007,0.4575305867528977
ADA,AdrActCnt,14,2330,-0.1478261966853256,-0.15387420646199207,8.139184169241257e-14,0.0007347874286172071,0.012188305662024246
ADA,CapMVRVCur,14,2330,0.06274265355940675,-0.09030223800695758,1.2684520013372792e-05,0.4522193722765657,0.561375772481254
ADA,SplyCur,14,2330,-0.18753908415048823,-0.16693471025065387,5.037043461598236e-16,0.007724914177804364,0.04836468006973167
ADA,NVT_Tx_Basis,14,2303,0.12687407781924456,0.01783282292019161,0.3923335496133618,0.0835841407149931,0.1543091828584488
ADA,Activity_Velocity,14,2330,-0.153358974881018,-0.1151268072188654,2.507702069906663e-08,0.03666191128464855,0.09673271567248463
ADA,FearGreedValue,14,2329,0.17912767870347074,0.06965844140206782,0.000768275415274153,0.013058554802251843,0.06715828184015234
ADA,ActiveStakeADA,14,2110,-0.025805415254272542,-0.046960340471283175,0.0310039021642524,0.6758569017621756,0.738771566577934
ADA,Tx_Intensity,14,2330,-0.153358974881018,-0.1151268072188654,2.507702069906663e-08,0.03666191128464855,0.09673271567248463
ADA,Velocity_Momentum,14,2323,0.0106485178334298,0.019191447850391806,0.35519103035696875,0.628269023926328,0.706802651917119
ADA,Log_Return,14,2329,0.04886481468462395,0.01924365885921864,0.3532618982972806,0.15135732789296125,0.242171724628738
ADA,Tx_Intensity_lag_1d,14,2329,-0.15450556794475204,-0.11694219748728141,1.513760637426062e-08,0.035033026301577924,0.09673271567248463
ADA,AdrActCnt_lag_1d,14,2329,-0.15274201800119755,-0.16113795339673714,5.1385308364329676e-15,0.0004827107254249234,0.009930049208741281
ADA,NVT_Tx_Basis_lag_1d,14,2302,0.12451922662804878,0.018034845370112247,0.38709525363188346,0.0864498436253403,0.15757946179808865
ADA,Velocity_Momentum_lag_1d,14,2322,0.016890514002602927,0.014689852099946023,0.47924406838679107,0.48168448485427295,0.5878183543984349
ADA,Tx_Intensity_lag_3d,14,2327,-0.15302533398745344,-0.11642545479688625,1.7772731892819872e-08,0.037158827554562006,0.09673271567248463
ADA,AdrActCnt_lag_3d,14,2327,-0.15530844326906326,-0.16358021575382742,2.0178385538819872e-15,0.00048074359431926183,0.009930049208741281
ADA,NVT_Tx_Basis_lag_3d,14,2300,0.11807708410120095,0.016362534201843398,0.4328374120671069,0.09933209966480863,0.17659039940410423
ADA,Velocity_Momentum_lag_3d,14,2320,0.01773248146481725,0.010168985280893623,0.6244510338263048,0.4429200168609665,0.5546128906780798
ADA,Tx_Intensity_lag_7d,14,2323,-0.1533598663017179,-0.12184275358422758,3.83127585444993e-09,0.03829003328702517,0.09673271567248463
ADA,AdrActCnt_lag_7d,14,2323,-0.16286380199534178,-0.1680742484098717,3.5070585473490876e-16,0.0004018322846650206,0.009930049208741281
ADA,NVT_Tx_Basis_lag_7d,14,2296,0.10290474193430611,0.01203781837301074,0.5642650824071117,0.1490589036808892,0.24117395651739376
ADA,Velocity_Momentum_lag_7d,14,2316,0.009571501501097077,-0.002888498486001602,0.8895024885329559,0.6469947729298735,0.7166711330915523
ADA,Tx_Intensity_lag_14d,14,2316,-0.15468586053463732,-0.12205142961255587,3.802212524079582e-09,0.03631429818039616,0.09673271567248463
ADA,AdrActCnt_lag_14d,14,2316,-0.16198921162366497,-0.18172741349663024,1.2035940270912428e-18,0.001622786457352373,0.019068477951983184
ADA,NVT_Tx_Basis_lag_14d,14,2289,0.08261811768305373,0.0030132751347846896,0.8854316174507177,0.25870199729628895,0.3840524495944908
ADA,Velocity_Momentum_lag_14d,14,2309,-0.009817083053190246,-0.02724344370994169,0.1906571833056166,0.6818073402489622,0.738771566577934
ADA,Tx_Intensity_lag_30d,14,2300,-0.15377438069366406,-0.09425305373403661,5.9588860309869045e-06,0.02871247188050624,0.09322879509745141
ADA,AdrActCnt_lag_30d,14,2300,-0.16099522801134505,-0.17632914593577573,1.613814238154213e-17,0.0021923686179827614,0.021046738732634507
ADA,NVT_Tx_Basis_lag_30d,14,2273,0.07061399609842355,-0.008260511953103514,0.6938629686085345,0.3350068931761696,0.4575305867528977
ADA,Velocity_Momentum_lag_30d,14,2293,-0.038753265041549564,-0.00756775600434142,0.7172087820158438,0.13003759941781873,0.22560740139958912
ADA,Price_Dist_lag_30d,14,2300,0.14737009382739563,0.05547605782813619,0.007787625553084602,0.07948219385312655,0.1486420248681847
ADA,Price_Dist_lag_90d,14,2240,0.16187461396271496,0.09048986093035448,1.7933954719897885e-05,0.04492912543986332,0.10782990105567196
ADA,Price_Dist_lag_182d,14,2148,0.05541606465528761,0.09095708989637062,2.423114001209257e-05,0.3134820668514092,0.4469447289762666
ADA,Price_vs_MA7,14,2324,0.11943255571696862,0.05655888054062147,0.006385491214238339,0.036726551062552994,0.09673271567248463
ADA,Volatility_30d,14,2300,0.050442142237662156,-0.032895064655103855,0.11475846468420675,0.5518259767729743,0.640830166575067
ADA,StakingRatio,14,2110,0.04153582230978545,0.006185517335760884,0.776437620872898,0.42939837366985245,0.5471979275084845
ADA,AdrActCnt,30,2314,-0.2035276233183371,-0.2283251582054133,9.513176427125629e-29,0.00025203275099751164,0.009930049208741281
ADA,CapMVRVCur,30,2314,0.05412466585806741,-0.1140576194252334,3.762934435172581e-08,0.6468019997514499,0.7166711330915523
ADA,SplyCur,30,2314,-0.23189430138677367,-0.2044771692033845,2.9017871866029337e-23,0.020702819625621,0.08768721557384881
ADA,NVT_Tx_Basis,30,2287,0.13627152210673205,0.03208929088257301,0.12499298541022084,0.1430344654439733,0.23949957004572275
ADA,Activity_Velocity,30,2314,-0.20133161816925352,-0.1582436485098277,1.9131396341314997e-14,0.05633307623793283,0.11112278052414147
ADA,FearGreedValue,30,2313,0.20953488162576375,0.10013867564742192,1.3960668338646215e-06,0.044173644990561436,0.10781364201086181
ADA,ActiveStakeADA,30,2094,-0.07446180765635668,-0.11431702003311735,1.5606678546827508e-07,0.4090233951934684,0.5306249451158509
ADA,Tx_Intensity,30,2314,-0.20133161816925352,-0.1582436485098277,1.9131396341314997e-14,0.05633307623793283,0.11112278052414147
ADA,Velocity_Momentum,30,2307,0.0033829927117408286,-0.0007219707071421031,0.9723521657248168,0.8606435225076163,0.9110672421650234
ADA,Log_Return,30,2313,0.03710008867667475,0.019615172417308237,0.34570843407928586,0.0967486769587057,0.17414761852567026
ADA,Tx_Intensity_lag_1d,30,2313,-0.202208996470921,-0.15793795183949666,2.177234459835463e-14,0.05457082232605513,0.11067885091481604
ADA,AdrActCnt_lag_1d,30,2313,-0.2046477977254856,-0.23199799561353157,1.2227127963791712e-29,0.00030223028811966936,0.009930049208741281
ADA,NVT_Tx_Basis_lag_1d,30,2286,0.13499615085044867,0.032086116503154266,0.12511296347546094,0.14846699624245427,0.24117395651739376
ADA,Velocity_Momentum_lag_1d,30,2306,0.0012387159336767954,0.00491987700311162,0.8133318713519129,0.9474471898883331,0.9607915165064786
ADA,Tx_Intensity_lag_3d,30,2311,-0.20279374811991213,-0.15781161892164033,2.3437207583560934e-14,0.05310409959707219,0.11067885091481604
ADA,AdrActCnt_lag_3d,30,2311,-0.20657719417669618,-0.23595030144521742,1.3282813630500845e-30,0.0003842054921272609,0.009930049208741281
ADA,NVT_Tx_Basis_lag_3d,30,2284,0.13109048369889742,0.030171967344635817,0.14944525310187762,0.16454202608328983,0.2603741951208103
ADA,Velocity_Momentum_lag_3d,30,2304,-0.002001692131920591,0.0006437508889188204,0.9753626263147636,0.919528506666355,0.9526050716543534
ADA,Tx_Intensity_lag_7d,30,2307,-0.20400193660865007,-0.1599743525956412,1.0802856188312477e-14,0.049176424806625346,0.11050224650809169
ADA,AdrActCnt_lag_7d,30,2307,-0.21295333296014132,-0.24551962516412537,5.109539610367894e-33,0.0003873153870148984,0.009930049208741281
ADA,NVT_Tx_Basis_lag_7d,30,2280,0.1217222048614346,0.023431880307358998,0.2633975043351096,0.2080771959102895,0.3154012232745441
ADA,Velocity_Momentum_lag_7d,30,2300,-0.020903747604523615,-0.008101510531229901,0.6977718721947326,0.28288427030294294,0.40735334923623784
ADA,Tx_Intensity_lag_14d,30,2300,-0.20215875705003447,-0.15079163794039344,3.6113149598659354e-13,0.04839959348996343,0.11050224650809169
ADA,AdrActCnt_lag_14d,30,2300,-0.21047277547927315,-0.2499688707097099,4.205562755092685e-34,0.001056206370987868,0.013826701583841184
ADA,NVT_Tx_Basis_lag_14d,30,2273,0.10814561891449943,0.009771211879859637,0.6414967891947662,0.2792814641762076,0.40622758425630195
ADA,Velocity_Momentum_lag_14d,30,2293,-0.03034715471364845,-0.03182414733887671,0.12764288456284295,0.14673131934106107,0.24117395651739376
ADA,Tx_Intensity_lag_30d,30,2284,-0.1835338474890124,-0.12186118198505194,5.142581699395523e-09,0.07181327500287343,0.13606725790018123
ADA,AdrActCnt_lag_30d,30,2284,-0.21731710365964316,-0.2473780886498914,3.4240756083959004e-33,0.0032524354722509572,0.029271919250258616
ADA,NVT_Tx_Basis_lag_30d,30,2257,0.07499106490878943,-0.003924302584756613,0.8521837960497045,0.41351992125429526,0.5316684701840939
ADA,Velocity_Momentum_lag_30d,30,2277,-0.05554089573453722,-0.049437309720503975,0.018314734876907855,0.029472794170636828,0.09322879509745141
ADA,Price_Dist_lag_30d,30,2284,0.16625388553341305,0.06244578078690812,0.0028298565538502573,0.17747259523497516,0.27479627649286475
ADA,Price_Dist_lag_90d,30,2224,0.15651132866366477,0.11348389550198534,8.04324054895172e-08,0.12081951632032908,0.21217085792838278
ADA,Price_Dist_lag_182d,30,2132,0.050318678279869106,0.0808235306338767,0.00018709219289290096,0.39522253071211944,0.5173822220231382
ADA,Price_vs_MA7,30,2308,0.09381643725291133,0.07042142876452694,0.0007104032784616789,0.018986231896138833,0.08628946331978794
ADA,Volatility_30d,30,2284,0.08886919348469402,-0.05063216450975058,0.01552050268594824,0.4958472064644148,0.6000167876544179
ADA,StakingRatio,30,2094,0.015582275966080682,-0.03894569706440324,0.0747856946289514,0.8217590902330061,0.8765430295818731
