time,asset,PriceUSD,CapMrktCurUSD,TxCnt,AdrActCnt,CapMVRVCur,HashRate,FlowInExUSD,FlowOutExUSD,IssTotUSD,FeeTotNtv,NVT_Tx_Basis,Activity_Velocity,FearGreedValue
2021-03-13,btc,61288.7941276447,1143215732518.7434,276253.0,1104466.0,3.78957634,152466553.57723358,1658063814.333548,1412625296.337221,54776859.75158245,116.32658912,3748091.620821567,0.2501235891371939,74.0
2021-03-14,btc,59905.6184704851,1117474232904.1155,305716.0,1155175.0,3.68484058,167393348.6243582,2927113145.521705,1186934028.0679586,58782388.1241635,88.24994026,3659979.108899725,0.26464907914385266,78.0
2021-03-15,btc,56121.121924021,1046930473230.8708,295380.0,1167577.0,3.43735753,157797551.589017,1970955505.5132914,2224277748.082827,51912037.77971943,113.71255622,3435724.703531203,0.252985456205458,76.0
2021-03-16,btc,56500.4460257159,1054059319176.537,319854.0,1161912.0,3.44231318,158863750.5772427,1997337507.2149086,2029923989.7216282,52616040.36144793,109.85439687,3448554.9515846064,0.2752824654534939,71.0
2021-03-17,btc,58683.0659824664,1094827655431.3871,290856.0,1110541.0,3.55383882,145003154.51834372,2101735891.80923,2308444518.622677,49880606.08509644,106.30343068,3593421.1932316343,0.261904783344334,71.0
2021-03-18,btc,57731.4798410871,1077129119414.3889,335857.0,1219716.0,3.48651656,162062350.6125748,2214905539.390287,1897278400.223059,54844905.849032745,138.31022438,3527718.069925608,0.2753567223845551,72.0
2021-03-19,btc,58168.1219222677,1085329605069.3691,315088.0,1158820.0,3.50341884,158461331.28345832,1650519964.4731336,1582879612.9252234,53805512.77809762,114.63938618,3565065.6165792937,0.27190417838836056,71.0
2021-03-20,btc,58247.8847066043,1086873922161.5631,281882.0,1124513.0,3.49731896,167389188.3483424,1167653194.3794312,1043222078.5957875,56063589.03010664,81.5996043,3586906.933450982,0.2506702901611631,75.0
2021-03-21,btc,57447.9330198714,1072003269491.2437,240660.0,1112554.0,3.4401640391740003,169563074.09425303,641862285.1439415,2143867474.515948,56011734.69437461,62.35263528,3550949.9963923735,0.21631309581377622,73.0
2021-03-22,btc,54453.1373508475,1016170477565.7163,295471.0,1144113.0,3.25092326,164128360.51207522,1672655056.3253586,2348931698.8353925,51390148.37486233,84.14870376,3361492.694202393,0.25825333686445306,70.0
2021-03-23,btc,54563.6119458211,1018286990169.8546,316687.0,1234149.0,3.23614304,174997789.2416285,3134309509.5803514,3120149403.6072664,54904634.52048248,83.26441284,3357120.646814316,0.2566035381465285,66.0
2021-03-24,btc,52595.4113237873,981605643201.5552,301818.0,1153475.0,3.1104188600000002,165215304.16762933,1858193285.7190154,1898320610.0818548,49965640.75759794,81.68687628,3256294.397618209,0.2616597672251241,65.0
2021-03-25,btc,51547.1248953828,962090739266.12,320449.0,1218346.0,3.03612207,167389188.3483424,2664090422.4120216,2638577111.068914,49614107.71180595,84.68911096,3194737.0910866465,0.2630197004791742,60.0
2021-03-26,btc,54817.8571122151,1023183245013.2985,293636.0,1085835.0,3.20883079,147824218.20034406,2309789280.809516,2491990463.9247627,46595178.545382835,80.31693783,3402247.363638166,0.2704241436313989,54.0
2021-03-27,btc,56019.8373055523,1045674049178.2086,286113.0,1149403.0,3.26897077,172823903.49571785,1078531066.2048936,1067844103.0173628,55669713.3223926,66.62915965,3492230.3683287655,0.24892313661961907,65.0
2021-03-28,btc,55713.0381396844,1040002658248.1864,244181.0,1063472.0,3.24472988,172823903.49571785,661851458.2841233,670912895.1217104,55364831.651311375,56.27167365,3476739.0313998424,0.22960736154783576,74.0
2021-03-29,btc,57571.2333477498,1074744167036.5872,307500.0,1115525.0,3.33795673,164128360.51207522,2177198080.1155157,2174164386.503031,54332851.47193887,83.21122777,3580571.7710278304,0.2756549606687434,72.0
2021-03-30,btc,58684.5483921683,1095581166692.6075,323613.0,1154381.0,3.38330063,158693646.92989737,1976936666.9080143,1603095084.7852132,53549650.40785357,96.5604676,3657436.8753053565,0.28033465554266745,72.0
2021-03-31,btc,58792.1948275862,1097648506570.546,330775.0,1234495.0,3.375535019449,170650017.74980718,2009576138.9219944,2110845788.9627607,57689841.17456896,100.75446315,3665304.16226756,0.2679435720679306,76.0
2021-04-01,btc,58818.9770985973,1098201835461.6189,315091.0,1145125.0,3.35598363,157606703.27434322,2418809852.485136,2439783143.010154,53304697.9956038,91.53904026,3656631.3366185906,0.2751586071389586,74.0
2021-04-02,btc,59031.5340192285,1102222111989.4219,302587.0,1103476.0,3.35413045,160833893.90764642,2079044813.6260612,2026724559.505317,51652592.26682494,90.08651483,3675527.2901621107,0.27421257915894864,74.0
2021-04-03,btc,57282.3896247808,1069609423123.5428,278911.0,1020968.0,3.25187507,150672055.36305547,1106063081.4516587,1059341890.9165477,46899956.50528928,82.3372467,3570671.441635307,0.273182900933232,73.0
2021-04-04,btc,58202.199391993,1086837744784.4451,247000.0,1032167.0,3.298301283114,167924581.3805305,1055179851.2218143,1323877639.980627,53109506.94519361,66.82380236,3633497.8920589318,0.2393023609551555,74.0
2021-04-05,btc,58755.8525295149,1097233663848.4355,289931.0,1229289.0,3.32023402,179426264.28801888,1747041427.3521554,1864659271.2640967,57286956.216277026,95.87102016,3670145.5605672863,0.23585259446720827,71.0
2021-04-06,btc,58084.0664231444,1084740698496.7766,310254.0,1180036.0,3.22914317,165624244.46778432,2615534070.37773,3107337903.6094575,52275659.78082996,105.93561433,3623669.1414730535,0.26291909738346964,75.0
2021-04-07,btc,56266.8346762127,1050858458013.2948,318898.0,1246138.0,3.12214094,180576433.5725132,2165975480.58945,2392526527.9057803,55211831.526033714,101.65904198,3520463.424731853,0.2559090566213373,72.0
2021-04-08,btc,57963.3445994155,1082591596128.1455,280374.0,1092604.0,3.2057806,154122561.56029594,1673057350.5548086,2010999286.707202,48544301.10201048,92.97359248,3632464.1591548654,0.2566108123345695,73.0
2021-04-09,btc,58051.7625563998,1084298143058.165,322101.0,1222362.0,3.203576140634,174825592.118769,1575160651.3032553,1392057826.1307127,55149174.42857981,114.11974893,3637304.5157682556,0.2635070461941716,70.0
2021-04-10,btc,59651.5589877265,1114237875675.663,300140.0,1163952.0,3.27565104,180576433.5725132,1982501461.3389747,2009936407.7343156,58533092.256706625,90.60469985,3727072.05957151,0.25786286719727275,70.0
2021-04-11,btc,59932.9306469901,1119547961330.9446,254567.0,1043812.0,3.28353702,166774412.0960362,1544863296.9054022,990162221.7651513,54314218.39883478,62.87370326,3767857.120034565,0.24388204006085387,76.0
2021-04-12,btc,59905.9363744594,1119097619041.5125,291473.0,1126723.0,3.26759859,165624244.46778432,2239985620.2063737,2131860917.729528,53915342.73701346,92.07152174,3768111.02730059,0.25869091160826574,74.0
2021-04-13,btc,63445.638314436,1185278789468.1714,310996.0,1178027.0,3.43453079,163323907.55503815,2906228841.400799,2403175834.90904,56308004.00406195,103.19219415,3995205.2087134696,0.26399734471281217,74.0
2021-04-14,btc,62869.4955873758,1174568449691.4595,295564.0,1149773.0,3.3762240500000003,155272729.18854782,2693100669.144676,2146837095.9210267,53046136.90184833,136.06365792,3956861.413532513,0.2570629158973119,75.0
2021-04-15,btc,63231.162987142,1181393313259.5356,358905.0,1366494.0,3.37419883,198624496.4285958,2023571930.3737676,2276688196.670962,67973500.21117765,155.969935,3968847.3107517813,0.262646597789672,79.0
2021-04-16,btc,61571.1100905903,1150416986978.1597,218612.0,933121.0,3.2766491699999998,120743465.93956694,2458956128.8804927,2547409251.2129455,39636402.120817505,144.49069834,3910043.29172206,0.23428044165761996,78.0
2021-04-17,btc,60280.8761758036,1126344072578.019,195677.0,828375.0,3.19962738,106676264.94260553,1135120471.8248553,2463003264.58295,34284748.3249883,163.61708924,3868706.5666694795,0.2362178964840803,76.0
2021-04-18,btc,56389.5579812975,1053678758609.2681,276174.0,1057891.0,2.959841879616,145361065.15215346,2660300672.0033193,3442818162.147823,43701907.43550556,215.78695653,3603421.367682717,0.26106092215549614,79.0
2021-04-19,btc,55798.1370771479,1042661468497.9923,207290.0,884672.0,2.92575459,113709865.44108623,1927910545.7129204,1950174709.5643926,33827620.603020914,217.61944285,3604565.806961721,0.2343128300658323,74.0
2021-04-20,btc,56474.3737586207,1055343018461.8728,280365.0,1126908.0,2.95532944,150050132.1511406,3272530160.7382407,3274650409.004776,45179499.00689656,302.58440416,3664842.2226396566,0.24879138314751514,73.0
2021-04-21,btc,54025.7995745178,1009620339154.9825,226747.0,918079.0,2.82653587,118398932.44007337,2721031730.091135,2369842237.15119,34103785.98141436,255.12244946,3539013.3276605424,0.24697983506865967,73.0
2021-04-22,btc,51882.0598106371,969605047752.2134,269958.0,1114976.0,2.70960708,167634132.55331036,3642866943.1062727,2701982203.0559154,46369590.95575691,295.10844137,3420367.937223782,0.24212000975805759,65.0
2021-04-23,btc,50954.9100607832,952320874673.5842,296653.0,1114180.0,2.65915763,158255998.5553361,3565517749.4227357,3033082597.2282515,42993205.363785826,268.53007604,3358120.067610823,0.2662523111166957,55.0
2021-04-24,btc,50279.9484464056,939751744133.4487,291934.0,1125210.0,2.61911452,169978664.36473995,1074138295.0299375,1049627304.5060414,45566203.279555075,168.04298337,3311370.683901489,0.259448458509967,37.0
2021-04-25,btc,48946.9407428404,914880447463.5385,241657.0,1026103.0,2.54988868,165289599.0538168,1369015903.1621463,1084328764.5778787,43134491.529628105,115.17065981,3224756.8469865764,0.23550949563542842,31.0
2021-04-26,btc,53943.3499783752,1008308106916.2404,241837.0,943203.0,2.79947785,133638399.34274958,2066066746.21896,2243528601.70233,38434636.85959233,169.69908618,3583692.04919048,0.2563997357938853,27.0
2021-04-27,btc,55027.0309848042,1028613088872.3914,297541.0,1092574.0,2.84255929,166461864.9595316,2086040518.9366028,1594149237.406349,48836489.99901373,160.90589258,3667998.2771838554,0.27233029524773605,50.0
2021-04-28,btc,54787.3787071888,1024181924008.5573,276370.0,1113474.0,2.82520447,166461864.9595316,1712416437.923663,1409739013.1674142,48623798.60263006,136.99695418,3677678.789433682,0.2482051668920873,59.0
2021-04-29,btc,53567.0811938048,1001410824175.2203,256358.0,986056.0,2.75289848,143016531.6526599,1837172789.0247414,1800552048.7259877,40844899.41027616,142.35402283,3623201.912436637,0.2599832058219817,52.0
2021-04-30,btc,57741.44441654,1079500865486.8407,292939.0,1122022.0,2.9509244,169978664.36473995,2761538421.139722,2370885950.7071843,52328184.00248937,145.11131759,3910614.6247543464,0.2610813335210896,51.0
2021-05-01,btc,57863.5903927528,1081834705464.8834,260173.0,1040203.0,2.95232813,158215613.46069756,852909892.7297559,747351188.1302911,50268994.153703995,98.81034028,3928593.3332646047,0.25011752513692037,68.0
2021-05-02,btc,56572.5968410286,1057763322365.5809,235137.0,1248724.0,2.88247785,189527186.17245042,693808276.2878956,639080042.234304,65412065.09743932,84.38782013,3847099.0633049756,0.18830181849632105,66.0
2021-05-03,btc,57243.0416054939,1070362250436.1665,288071.0,1268856.0,2.9091869200000002,181331416.76498824,2127996157.6455894,2470007633.555249,63325114.77607763,113.2496722,3893862.29308192,0.22703206668053744,61.0
2021-05-04,btc,53724.10892519,1004624064123.3466,300350.0,1293836.0,2.72676307,185429300.73110002,2134802678.089104,1569377683.6711667,60775398.221621186,97.53002835,3659422.720854937,0.2321391582859033,68.0
2021-05-05,btc,57342.0256616014,1072334244435.8468,309762.0,1208973.0,2.90068009,160841991.03347486,2447425181.671037,2224346651.712528,56266862.68044637,100.29671031,3910710.378947372,0.25621912151884285,48.0
2021-05-06,btc,56527.3529789597,1057159380527.9105,310841.0,1228892.0,2.8456443983220003,174160117.98024437,2165722662.1166377,2887361372.964853,60060312.54014468,109.21372074,3840130.429390121,0.252944115512185,65.0
2021-05-07,btc,57341.0684549386,1072438910564.6577,306397.0,1187763.0,2.86911512,176209059.22568092,3078468561.2532516,2514799285.897044,61641648.589058995,104.2027543,3903586.134396364,0.2579613946553311,64.0
2021-05-08,btc,58736.1258950906,1098593174225.6294,275777.0,1169650.0,2.93389162,175184588.60296264,1520482327.9586143,1187120799.7359307,62774234.55037808,87.09333133,4011490.2767387885,0.2357773692985081,67.0
2021-05-09,btc,58288.4256303916,1090287204598.6418,246707.0,1234486.0,2.90472472,190551658.27040735,1571580510.1057694,1391482833.8652534,67760294.79533024,68.83308148,3985246.166909627,0.19984592777884885,73.0
2021-05-10,btc,55902.9277399182,1045729267184.1483,305887.0,1315147.0,2.78208874,184404830.10838172,2689490404.42597,2652514505.3760505,62890793.70740797,102.50388293,3815197.936116436,0.23258768791625575,72.0
2021-05-11,btc,56612.1026487434,1059056066491.1912,309496.0,1258920.0,2.81280636,176209059.22568092,2046543631.6687717,2370924499.866288,60858010.34739915,81.30313479,3864574.2347146277,0.24584246814730087,61.0
2021-05-12,btc,50972.355081239,953606762907.2689,301570.0,1245595.0,2.528710162627,176209059.22568092,3740021297.2545958,2275841999.244712,54795281.71233193,77.2088848,3477060.3080149167,0.24210919279541102,68.0
2021-05-13,btc,49368.6144739918,923653159148.4513,274151.0,1187747.0,2.4489477,186999513.86234707,4141383839.1795917,3238742298.3518767,49677168.31445425,71.54922349,3405428.063821587,0.230815990274023,31.0
2021-05-14,btc,49997.3959011105,935459104298.8987,267317.0,1066269.0,2.47934018,166839066.08152366,2202541259.7897506,2369937191.1464806,41872819.067180045,73.11896291,3426977.476309353,0.25070315276914173,26.0
2021-05-15,btc,47047.9633331385,880310927346.3748,231360.0,953308.0,2.33381396,153143321.7171525,1581369889.57025,1130224230.1135182,36168121.81235022,61.6694623,3209960.537642376,0.242691763837081,27.0
2021-05-16,btc,46022.5037090006,861161597488.6411,219486.0,971649.0,2.2838578,164348930.5795564,2217918217.7877607,1861657130.021887,37968565.5599255,53.24761006,3163488.626695337,0.22589021344127355,20.0
2021-05-17,btc,43492.3954833431,813851735267.469,252917.0,962984.0,2.16428882,150653186.21518525,4065277357.5571976,2486975100.287708,32891124.08427822,76.96149261,2971905.032408317,0.26263883927458814,27.0
2021-05-18,btc,42789.8093921683,800731332066.7421,220564.0,856695.0,2.13179763,124506764.34097786,1692765680.8361056,2124584660.107807,26743630.87010519,67.70649625,2946977.3945710757,0.2574591890929677,21.0
2021-05-19,btc,37642.5200017534,704438836807.3654,264932.0,1031147.0,1.88892076,155633457.21911976,5427372508.281521,4263959865.4320736,29408218.751369845,124.84309741,2579639.173665128,0.2569294193747351,23.0
2021-05-20,btc,40799.4021475745,763545013579.125,226451.0,943686.0,2.05205637,139447577.35278136,2895477773.8898625,2821254367.7447286,28559581.50330215,131.97151192,2812085.596666879,0.2399643525494709,11.0
2021-05-21,btc,37174.3311014027,695728769937.6442,225921.0,942736.0,1.87448768,136957441.8508141,2080196774.1386452,2513655412.440627,25557352.632214356,131.84301153,2586385.6130720265,0.23964397243767077,19.0
2021-05-22,btc,37643.4197983635,704535197246.9867,221219.0,918673.0,1.90162942,144427848.35671586,1803215758.0078075,1301384086.0088263,27291479.353813536,98.81884261,2643946.985777014,0.2408027665992143,12.0
2021-05-23,btc,34774.207221917,650860805397.6799,195260.0,957018.0,1.75890282,148163050.713218,1728242842.797443,1743551289.7302349,25863316.621300768,81.12379396,2457803.942300604,0.2040296002792006,14.0
2021-05-24,btc,38630.4091186441,723066857297.3595,236897.0,975836.0,1.94867935,156878524.07365468,2303903819.0354795,2386688360.393735,30421447.180932228,98.20728103,2732291.3786425753,0.24276312823056334,10.0
2021-05-25,btc,38269.7710747516,716346014295.941,232254.0,968674.0,1.9332901100000002,153143321.7171525,2089312060.5267498,1815542372.9455175,29419886.513715293,86.01523025,2730956.9908147505,0.23976487445724776,22.0
2021-05-26,btc,39194.8588980129,733691994944.9177,228063.0,933622.0,1.97886373,151898253.06972018,1723833936.9767044,1701075846.953061,29886079.909734838,76.84605634,2815604.7489086115,0.24427766269432383,22.0
2021-05-27,btc,38510.8570417884,720916265382.9325,217523.0,864432.0,1.94636165,145672915.21125075,1422092336.043083,1338055321.8416452,28161064.21180777,66.47903988,2781380.968437843,0.251636913024969,27.0
2021-05-28,btc,35596.7179510228,666390584725.3661,217451.0,972164.0,1.80279078,148163050.713218,2348934994.176955,2061680267.128687,26475058.97607321,68.98533519,2598037.8505720394,0.2236772807880152,21.0
2021-05-29,btc,34681.8183670368,649288294161.1664,192912.0,863265.0,1.7581951500000002,144427848.35671586,1000092915.2457541,724244159.7845327,25144318.31610168,45.39305918,2555292.7360839574,0.22346788066236903,18.0
2021-05-30,btc,35652.1687703098,667486590030.1371,182281.0,990443.0,1.8057394800000002,150864303.39569443,773424811.5896769,893493682.3867466,32086951.89327882,36.75241843,2646574.461054972,0.1840398690283035,10.0
2021-05-31,btc,37312.9748970193,698613395865.977,229620.0,977895.0,1.88939041,147526659.5228379,1187188493.7097743,1030585328.0017104,32882059.12799826,46.93975809,2793110.4963309583,0.2348104857883515,18.0
2021-06-01,btc,36661.3781184687,686446041528.999,231423.0,914351.0,1.8549076100000002,148572947.21506172,931001819.4533494,950451514.9222348,32536973.08014097,46.21381566,2771743.9237423493,0.2531008332686244,20.0
2021-06-02,btc,37639.4556732905,704798573851.845,252343.0,1090605.0,1.905098964141,173683868.40164092,986132904.4201008,1013199017.1236248,39050935.26103889,50.74028197,2869609.230139168,0.23137891353881562,23.0
2021-06-03,btc,39160.1504132086,733309551805.9535,253523.0,1015474.0,1.9791401,153804388.68949127,1102832252.608169,1136847698.761565,35978388.1921354,50.31519761,3010786.6077677147,0.24965976479949264,24.0
2021-06-04,btc,36884.3735551724,690723752475.9789,235300.0,907519.0,1.866853639007,137063775.06732357,1055680579.4592633,1099212378.960867,30199080.848297402,41.83791933,2865816.723504696,0.2592783181398957,27.0
2021-06-05,btc,35409.5672366452,663134442422.8171,192819.0,762659.0,1.7937836800000002,137063775.06732357,777358794.8477125,628744374.7817681,28991583.175003257,28.98173143,2785590.7142755804,0.25282465689121875,24.0
2021-06-06,btc,35720.6043546464,668992893681.9762,188480.0,737174.0,1.81038933,156943254.77947322,545140005.1423452,673614568.8376187,33488066.582481,23.01663051,2834964.4828231493,0.2556791205332798,17.0
2021-06-07,btc,33724.9077517826,631644548545.3397,237064.0,910652.0,1.7125557800000002,139156351.95842645,1434482936.5692506,2606025882.5143366,28033829.568669286,35.42582479,2704868.8517230093,0.26032337270439204,15.0
2021-06-08,btc,33475.0489234366,626996036535.3291,245071.0,998834.0,1.7042113,155896965.58059415,2500097311.646185,2056733743.4955864,31173639.309950333,33.90502999,2711680.9721751623,0.2453570863626989,13.0
2021-06-09,btc,37372.9888953828,700034858090.9735,213689.0,817282.0,1.89766024,131832333.59289403,2021043226.5447266,1963225709.9822206,29431228.755113956,35.82918778,3069226.884046978,0.26146299563675696,14.0
2021-06-10,btc,36826.0022185856,689816389289.0381,252966.0,948298.0,1.87120729,123462026.02848256,1468189660.3292465,1150386138.141655,27159176.63620688,44.98929156,3034491.318776634,0.2667579178696992,21.0
2021-06-11,btc,37185.3931268264,696572821848.9191,212379.0,874050.0,1.8886066400000001,109860278.49629676,1713542792.2884219,1237836908.6123707,24402914.239479825,40.92023852,3090890.6088981675,0.24298266689548653,21.0
2021-06-12,btc,35669.1712817066,668199727376.6781,223896.0,1013611.0,1.81254069,138110064.26620263,683551687.7728256,568272732.8282075,29427066.307407945,34.50468002,2968502.466012522,0.22088947337785403,28.0
2021-06-13,btc,38925.4194289889,729231971944.1294,182420.0,799859.0,1.9762250000000001,136447345.89779422,1059720440.6934108,806102528.2971389,32113471.02891584,22.77602573,3258805.4423884084,0.22806519649088153,23.0
2021-06-14,btc,40455.5959833431,757932558315.0496,248537.0,972587.0,2.04984505,133766696.21889953,2229243584.205906,1799973527.7202978,34134409.11094574,39.54736393,3389432.544198209,0.25554217771777743,28.0
2021-06-15,btc,40254.6514679135,754200836376.5773,242092.0,963054.0,2.03798688,129803238.23607774,2165352034.9511447,3376152870.967027,32958495.889354177,38.10879721,3361187.762649271,0.25137946574127723,38.0
2021-06-16,btc,38265.5437726476,716962840858.3022,254125.0,954838.0,1.9378901110609998,121876323.69727893,2558179555.334806,2065535065.5340836,29416636.77522284,38.60919505,3200737.684873062,0.2661446234858688,33.0
2021-06-17,btc,38018.6432346581,712367675979.0337,236736.0,865333.0,1.9274868147950002,128812374.45379467,1719152508.9861152,1782823021.853264,30890147.628159706,31.44356138,3175016.9886863944,0.2735779174028958,26.0
2021-06-18,btc,35714.3120787259,669218352695.6392,224077.0,825241.0,1.812458657444,122867187.479562,2342596565.8711405,1741575348.1171484,27678591.861012574,32.53610872,2983576.556261826,0.27152916541955624,25.0
2021-06-19,btc,35555.9763966686,666274332004.6891,182467.0,688095.0,1.805038478086,102059035.21001478,931698933.7238615,983897858.9079862,22889159.80535541,23.01134957,2988893.5611652676,0.2651770467740646,23.0
2021-06-20,btc,35599.9418784337,667121552365.0758,168027.0,652470.0,1.8074597452870003,104040764.20142566,984641140.8284203,908851663.4829453,23362461.857722115,22.47369117,3005808.8090425152,0.25752448388431654,21.0
2021-06-21,btc,31715.1598624196,594343881161.0618,208474.0,835557.0,1.615498500377,104040764.20142566,1937457497.149393,1896218403.4569385,20813073.659712862,42.25495751,2690203.102177902,0.24950302612508782,23.0
2021-06-22,btc,32394.5555949737,607094219837.7976,196802.0,776432.0,1.6514998023070002,90168661.26154941,2009752959.5899088,1773066031.3637645,18424403.494641293,47.89336831,2763754.54518911,0.25346971788901024,10.0
2021-06-23,btc,33610.4968129749,629902934904.7166,233460.0,847730.0,1.713698226674,100077306.21860388,1636694912.0474553,1709770185.4570622,21216626.113190405,55.05415936,2865075.5970732193,0.2753942882757482,14.0
2021-06-24,btc,34658.972875979,649575438469.43,226845.0,843836.0,1.766672167447,104040764.20142566,1137565111.152415,1026623720.1120627,22744950.949861217,47.28416658,2950087.4619208705,0.2688259330011993,22.0
2021-06-25,btc,31683.5032004676,593831228445.3011,223011.0,880813.0,1.630917169218,108995085.96653052,1334091215.1852682,1481175015.5677881,21782408.450321473,45.55393556,2694491.688483273,0.2531876800183467,27.0
2021-06-26,btc,31890.6764465225,597731932924.4774,180868.0,715801.0,1.643033945428,88186933.69698328,970471111.1738199,827068313.1087729,17739188.77337814,29.53092059,2717494.9193609087,0.25267916641636434,20.0
2021-06-27,btc,34506.4911975453,646773066239.3123,123967.0,518219.0,1.7762558571090001,57470136.470381595,776046868.9822407,713245605.8805517,12508603.059110172,26.7283051,2968560.324128662,0.23921739650611035,22.0
2021-06-28,btc,34376.188538983,644349642813.4773,215492.0,776365.0,1.769776037417,87196068.48785546,1074543187.575258,1036503790.449228,18906903.69644065,51.90601631,2964302.2675118195,0.2775653204356198,25.0
2021-06-29,btc,35933.7782178843,673565423656.2108,207236.0,792995.0,1.849675862855,89177797.47926635,1021436812.6033673,1127173413.8486607,20212750.24755992,54.94764079,3111071.4985986697,0.2613332997055467,25.0
2021-06-30,btc,35065.4661533606,657308520165.8943,217133.0,790273.0,1.805586334557,87196068.48785546,953031676.9685191,1206067245.6328437,19286006.38434833,61.92774978,3053720.4128659707,0.27475695107893094,28.0
2021-07-01,btc,33505.0804935126,628078911133.4492,232056.0,817115.0,1.727368166727,95122984.45349903,635395449.4059278,989265652.037014,20103048.29610756,72.50566552,2928355.960977795,0.28399429700837703,28.0
2021-07-02,btc,33782.9459464641,633306719050.4343,189904.0,809016.0,1.7461412421950002,89177797.47926635,782301213.5279748,763453635.376108,19002907.094886057,62.93307195,2975220.039924236,0.23473454171487337,21.0
2021-07-03,btc,34588.2242916423,648430198161.1792,234315.0,1027108.0,1.787452030946,97321703.03432867,543933877.381119,336303969.6564022,27454403.031491075,57.69736962,3025206.4159196867,0.22813082947460248,24.0
2021-07-04,btc,35355.6078883694,662841855840.3813,169312.0,843475.0,1.8265447061,82108835.96327849,370765449.1565221,489889667.04483175,25411843.169765506,42.68100557,3102351.366366673,0.20073149767331575,27.0
2021-07-05,btc,33911.7538404442,635800664838.8307,223372.0,902032.0,1.7524922112280001,94246664.36212581,820704840.8387704,640551868.2891408,27977196.918366466,47.22304028,2982614.6597520607,0.24763201305496924,29.0
2021-07-06,btc,34123.9815680888,639809939899.604,232857.0,853332.0,1.7637857296150001,101386562.69452159,720939697.0890894,755516108.7123109,30285033.64167881,47.14061869,3007577.1348160645,0.27287972324956755,20.0
2021-07-07,btc,33931.6186382233,636229302844.7092,220912.0,811614.0,1.753796589122,87820755.45171145,676419423.9642366,947011810.2854588,26084931.82813416,37.55775412,2987123.257200745,0.27218850340186346,28.0
2021-07-08,btc,32819.6595312098,615408206333.4872,228850.0,802085.0,1.697989573018,99244593.40043195,874126663.7085835,1271042830.5678585,28512079.217738513,29.20520209,2901098.7193019423,0.2853188876490646,20.0
2021-07-09,btc,33914.8810742256,635972699231.9186,223467.0,818441.0,1.754049012631,93532673.91199899,918412222.8488151,809771601.8126439,27767808.87952221,26.20444929,2992455.619328403,0.2730398403794531,20.0
2021-07-10,btc,33610.9458386908,630307119097.991,193966.0,726034.0,1.738516988105,114952370.96547714,379036232.6712639,368674806.2496231,33821014.25018262,19.75597862,2980789.580890313,0.2671582873529339,20.0
2021-07-11,btc,34258.4413898305,642476387837.8834,160653.0,690684.0,1.771750243299,89248735.3238197,486594652.50643086,522533794.71011716,26764407.335805077,18.0914044,3049550.6382950395,0.23259985753253296,20.0
2021-07-12,btc,33135.2359117475,621438096852.9285,225239.0,838472.0,1.713116506244,89962724.74580109,1013104448.7470804,952978265.3739028,26093998.280501157,29.64123093,2961387.1183136003,0.2686303180070414,25.0
2021-07-13,btc,32641.9759610169,612214949439.348,227411.0,807050.0,1.6888114696879999,97102623.07819687,977859678.226092,1005049541.8497733,27745679.566864364,31.50950453,2924743.0716664917,0.2817805588253516,20.0
2021-07-14,btc,32798.2845189947,615181434967.0844,235584.0,817900.0,1.697934967437,121378279.8758915,1020784171.8363675,924734838.8706439,34848177.30143187,24.24152574,2948241.474842736,0.2880352121286221,21.0
2021-07-15,btc,31707.6900368206,594751052034.9653,224713.0,828844.0,1.643649164372,91390704.61790934,993396220.7873504,1047761305.4216287,25366152.02945648,22.47964079,2856207.0393945994,0.2711161569607791,20.0
2021-07-16,btc,31455.7175818819,590054215680.704,223179.0,764392.0,1.63221452573,107098482.18295455,773480713.3393891,827094008.546911,29489735.23301428,17.43069111,2834087.6549873147,0.2919693037080451,22.0
2021-07-17,btc,31547.9511990064,591812552914.4733,181727.0,640355.0,1.630400402935,101825980.8946451,2901894783.526739,1976697832.3299255,28195981.38411197,12.47773765,2842893.9934459,0.28379102216739155,15.0
2021-07-18,btc,31707.7038527177,594837912850.213,163158.0,651828.0,1.6392582201180002,97872242.08868939,929871052.3737264,376680558.4810778,28536933.46744593,12.23553791,2859815.8264065147,0.25030836355603014,19.0
2021-07-19,btc,30883.4697462303,579408058603.4889,228590.0,845474.0,1.597725750094,115543619.56746827,1022745429.4517385,770705444.5214543,32813686.605369695,19.32263102,2776044.889348294,0.27036904742191953,24.0
2021-07-20,btc,29766.6577182934,558478126514.6532,228207.0,822257.0,1.540648215719,82919538.21875685,1025119558.3222506,1122009430.293119,22697076.510198716,17.31679808,2661463.7266326128,0.2775373149757314,19.0
2021-07-21,btc,32119.6572258328,602653902984.2953,237007.0,815589.0,1.661721371109,98551910.00153977,931313040.6271955,1019734119.0952164,29108439.360910974,14.85813128,2870253.4964623027,0.29059612133071927,10.0
2021-07-22,btc,32306.9614285798,606199143136.722,223683.0,780869.0,1.6704925944990001,103989257.21923247,898637024.9727044,760321563.6871996,30893531.866079435,13.57207142,2888692.0399056235,0.2864539378564138,21.0
2021-07-23,btc,33439.5957028638,627479802970.8693,234138.0,803246.0,1.732406654257,91755226.9581463,735547713.8123137,714802156.0073273,28214658.87429133,19.43425167,2984448.177505869,0.29148978021677047,23.0
